claim_id,domain,metric,manuscript_section,latex_label,source_anchor,manuscript_location,baseline_line,render_bucket,baseline_excerpt_norm,baseline_excerpt_sha256,table_row,table_col,artifact_path,artifact_kind,artifact_sha256,scientific_stage,selector,hash_source,raw_value,raw_unit,value_transform,display_unit,rounding_rule,display_value,attained_status,reference_cell,comparison_purpose,primary_or_sensitivity,counting_unit,guidance_status,evidence_note
N-pathcomp-betalog-direct_rho100-forward_2025,path_anchor,betalog,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3973|tab:path_anchor_complementary|row=direct_rho100|col=$\beta_{\log}$,3973,ACTIVE,Direct & 100 & \latesttext{\textbf{0.992}\textsuperscript{*}} & \latesttext{1.049} & \latesttext{\textbf{1.012}\textsupe,32a05af76b2f4f7ec2db8a4343cc418f7503e7aebba46017cabe2d510ff1d4c5,direct_rho100,$\beta_{\log}$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho100;split=forward_2025,RECOMPUTED,-0.09301578901584905,coefficient,identity,coefficient,half_up:3,-0.093,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-betalog-direct_rho100-heldout,path_anchor,betalog,subsection: First-Order Correction and Residual Structure Along the Path,,fig:mechanism_path_placeholder,L2854|fig:mechanism_path_placeholder|row=direct_rho100|col=$\beta_{\log}$,2854,ACTIVE,$\rho=0$ to $-0.079$ at $\rho=100$; the corresponding 2025 values move from,1007502aece6b89f53ee2b61786f74e6a149355bc3b57b0e0d2c78e6513b5d04,direct_rho100,$\beta_{\log}$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho100;split=heldout,RECOMPUTED,-0.07941104891286899,coefficient,identity,coefficient,half_up:3,-0.079,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,"The rho=100 end of the quoted beta_log range, in prose. Same scientific values as the complementary-table rows."
N-pathcomp-betalog-direct_rho100-heldout,path_anchor,betalog,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3945|tab:path_anchor_complementary|row=direct_rho100|col=$\beta_{\log}$,3945,ACTIVE,Direct & 100 & \latesttext{\textbf{0.968}} & \latesttext{1.022} & \latesttext{\textbf{0.993}\textsuperscript{*}} & \late,fe0557667e14a827a2b17510982eb4834df626afbe66c4e9f87c5e61aedf4c15,direct_rho100,$\beta_{\log}$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho100;split=heldout,RECOMPUTED,-0.07941104891286899,coefficient,identity,coefficient,half_up:3,-0.079,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-betalog-direct_rho_0p954095-forward_2025,path_anchor,betalog,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3971|tab:path_anchor_complementary|row=direct_rho_0p954095|col=$\beta_{\log}$,3971,ACTIVE,Direct & \latesttext{$\approx1$} & \latesttext{\textbf{0.957}} & \latesttext{1.019} & \latesttext{\textbf{0.954}} & \lat,e449c3c3c385f5f2bf30ea91e64397b64204ce6ab7ecb9e9b7c86987577d7806,direct_rho_0p954095,$\beta_{\log}$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho_0p954095;split=forward_2025,RECOMPUTED,-0.14801679471414472,coefficient,identity,coefficient,half_up:3,-0.148,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-betalog-direct_rho_0p954095-heldout,path_anchor,betalog,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3943|tab:path_anchor_complementary|row=direct_rho_0p954095|col=$\beta_{\log}$,3943,ACTIVE,Direct & \latesttext{$\approx1$} & \latesttext{\textbf{0.936}} & \latesttext{\textbf{0.993}\textsuperscript{*}} & \lates,04d93cea93e5f10af5e94a421f2d387803be52c58ec67cc9e78e58583f10fbbd,direct_rho_0p954095,$\beta_{\log}$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho_0p954095;split=heldout,RECOMPUTED,-0.13384627663125165,coefficient,identity,coefficient,half_up:3,-0.134,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-betalog-surrogate_rho100-forward_2025,path_anchor,betalog,subsection: First-Order Correction and Residual Structure Along the Path,,fig:mechanism_path_placeholder,L2856|fig:mechanism_path_placeholder|row=surrogate_rho100|col=$\beta_{\log}$,2856,ACTIVE,reaching $-0.001$ on the held-out sample and $-0.015$ in 2025 at $\rho=100$.,7808cf216dab124d7c8e95e0af40415c43843abb2c936a91b2d43d9eb69cbe33,surrogate_rho100,$\beta_{\log}$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho100;split=forward_2025,RECOMPUTED,-0.014834879718963207,coefficient,identity,coefficient,half_up:3,-0.015,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,"The rho=100 end of the quoted beta_log range, in prose. Same scientific values as the complementary-table rows."
N-pathcomp-betalog-surrogate_rho100-forward_2025,path_anchor,betalog,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3982|tab:path_anchor_complementary|row=surrogate_rho100|col=$\beta_{\log}$,3982,ACTIVE,Surrogate & 100 & \latesttext{0.948} & \latesttext{0.964} & \latesttext{\textbf{0.945}} & \latesttext{22.7\%} & \latestt,6bbd2be2f7d9fcd4ddfd242d9733bf5f997102ae2bd177aca7ffe7d3b3266438,surrogate_rho100,$\beta_{\log}$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho100;split=forward_2025,RECOMPUTED,-0.014834879718963207,coefficient,identity,coefficient,half_up:3,-0.015,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-betalog-surrogate_rho100-heldout,path_anchor,betalog,subsection: First-Order Correction and Residual Structure Along the Path,,fig:mechanism_path_placeholder,L2856|fig:mechanism_path_placeholder|row=surrogate_rho100|col=$\beta_{\log}$,2856,ACTIVE,reaching $-0.001$ on the held-out sample and $-0.015$ in 2025 at $\rho=100$.,7808cf216dab124d7c8e95e0af40415c43843abb2c936a91b2d43d9eb69cbe33,surrogate_rho100,$\beta_{\log}$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho100;split=heldout,RECOMPUTED,-0.001297618149301881,coefficient,identity,coefficient,half_up:3,-0.001,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,"The rho=100 end of the quoted beta_log range, in prose. Same scientific values as the complementary-table rows."
N-pathcomp-betalog-surrogate_rho100-heldout,path_anchor,betalog,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3954|tab:path_anchor_complementary|row=surrogate_rho100|col=$\beta_{\log}$,3954,ACTIVE,Surrogate & 100 & \latesttext{0.923} & \latesttext{0.937} & \latesttext{\textbf{0.928}} & \latesttext{23.5\%} & \latestt,1fe2edcc641e96f734a6e9c6e152f48464e4ffec0749bf092571c28135e6b7ab,surrogate_rho100,$\beta_{\log}$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho100;split=heldout,RECOMPUTED,-0.001297618149301881,coefficient,identity,coefficient,half_up:3,-0.001,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-betalog-surrogate_rho_0p954095-forward_2025,path_anchor,betalog,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3980|tab:path_anchor_complementary|row=surrogate_rho_0p954095|col=$\beta_{\log}$,3980,ACTIVE,Surrogate & \latesttext{$\approx1$} & \latesttext{0.950} & \latesttext{\textbf{1.003}\textsuperscript{*}} & \latesttext{,d43bcde126526a632cf8fd017bf4661e17c5238c0c04a036b6ae87fea72bf0aa,surrogate_rho_0p954095,$\beta_{\log}$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho_0p954095;split=forward_2025,RECOMPUTED,-0.11980102038399333,coefficient,identity,coefficient,half_up:3,-0.120,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-betalog-surrogate_rho_0p954095-heldout,path_anchor,betalog,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3952|tab:path_anchor_complementary|row=surrogate_rho_0p954095|col=$\beta_{\log}$,3952,ACTIVE,Surrogate & \latesttext{$\approx1$} & \latesttext{0.929} & \latesttext{0.975} & \latesttext{\textbf{0.930}} & \latesttex,f5896fd83e9c701d54625d9f060885205bd2df91b5dc1a0d4bab53b5c2a47431,surrogate_rho_0p954095,$\beta_{\log}$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho_0p954095;split=heldout,RECOMPUTED,-0.10210417397597477,coefficient,identity,coefficient,half_up:3,-0.102,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,NOT_APPLICABLE,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-meanratio-direct_rho100-forward_2025,path_anchor,meanratio,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3973|tab:path_anchor_complementary|row=direct_rho100|col=Mean $r$,3973,ACTIVE,Direct & 100 & \latesttext{\textbf{0.992}\textsuperscript{*}} & \latesttext{1.049} & \latesttext{\textbf{1.012}\textsupe,32a05af76b2f4f7ec2db8a4343cc418f7503e7aebba46017cabe2d510ff1d4c5,direct_rho100,Mean $r$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho100;split=forward_2025,RECOMPUTED,1.0489115563628206,ratio,identity,ratio,half_up:3,1.049,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2013_ADOPTED,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-meanratio-direct_rho100-heldout,path_anchor,meanratio,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3945|tab:path_anchor_complementary|row=direct_rho100|col=Mean $r$,3945,ACTIVE,Direct & 100 & \latesttext{\textbf{0.968}} & \latesttext{1.022} & \latesttext{\textbf{0.993}\textsuperscript{*}} & \late,fe0557667e14a827a2b17510982eb4834df626afbe66c4e9f87c5e61aedf4c15,direct_rho100,Mean $r$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho100;split=heldout,RECOMPUTED,1.0217644754080992,ratio,identity,ratio,half_up:3,1.022,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2013_ADOPTED,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-meanratio-direct_rho_0p954095-forward_2025,path_anchor,meanratio,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3971|tab:path_anchor_complementary|row=direct_rho_0p954095|col=Mean $r$,3971,ACTIVE,Direct & \latesttext{$\approx1$} & \latesttext{\textbf{0.957}} & \latesttext{1.019} & \latesttext{\textbf{0.954}} & \lat,e449c3c3c385f5f2bf30ea91e64397b64204ce6ab7ecb9e9b7c86987577d7806,direct_rho_0p954095,Mean $r$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho_0p954095;split=forward_2025,RECOMPUTED,1.019459655122492,ratio,identity,ratio,half_up:3,1.019,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2013_ADOPTED,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-meanratio-direct_rho_0p954095-heldout,path_anchor,meanratio,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3943|tab:path_anchor_complementary|row=direct_rho_0p954095|col=Mean $r$,3943,ACTIVE,Direct & \latesttext{$\approx1$} & \latesttext{\textbf{0.936}} & \latesttext{\textbf{0.993}\textsuperscript{*}} & \lates,04d93cea93e5f10af5e94a421f2d387803be52c58ec67cc9e78e58583f10fbbd,direct_rho_0p954095,Mean $r$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho_0p954095;split=heldout,RECOMPUTED,0.9927429237434918,ratio,identity,ratio,half_up:3,0.993,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2013_ADOPTED,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-meanratio-surrogate_rho100-forward_2025,path_anchor,meanratio,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3982|tab:path_anchor_complementary|row=surrogate_rho100|col=Mean $r$,3982,ACTIVE,Surrogate & 100 & \latesttext{0.948} & \latesttext{0.964} & \latesttext{\textbf{0.945}} & \latesttext{22.7\%} & \latestt,6bbd2be2f7d9fcd4ddfd242d9733bf5f997102ae2bd177aca7ffe7d3b3266438,surrogate_rho100,Mean $r$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho100;split=forward_2025,RECOMPUTED,0.9641219791790135,ratio,identity,ratio,half_up:3,0.964,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2013_ADOPTED,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-meanratio-surrogate_rho100-heldout,path_anchor,meanratio,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3954|tab:path_anchor_complementary|row=surrogate_rho100|col=Mean $r$,3954,ACTIVE,Surrogate & 100 & \latesttext{0.923} & \latesttext{0.937} & \latesttext{\textbf{0.928}} & \latesttext{23.5\%} & \latestt,1fe2edcc641e96f734a6e9c6e152f48464e4ffec0749bf092571c28135e6b7ab,surrogate_rho100,Mean $r$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho100;split=heldout,RECOMPUTED,0.9365632871090023,ratio,identity,ratio,half_up:3,0.937,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2013_ADOPTED,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-meanratio-surrogate_rho_0p954095-forward_2025,path_anchor,meanratio,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3980|tab:path_anchor_complementary|row=surrogate_rho_0p954095|col=Mean $r$,3980,ACTIVE,Surrogate & \latesttext{$\approx1$} & \latesttext{0.950} & \latesttext{\textbf{1.003}\textsuperscript{*}} & \latesttext{,d43bcde126526a632cf8fd017bf4661e17c5238c0c04a036b6ae87fea72bf0aa,surrogate_rho_0p954095,Mean $r$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho_0p954095;split=forward_2025,RECOMPUTED,1.0026130757769813,ratio,identity,ratio,half_up:3,1.003,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2013_ADOPTED,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-meanratio-surrogate_rho_0p954095-heldout,path_anchor,meanratio,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3952|tab:path_anchor_complementary|row=surrogate_rho_0p954095|col=Mean $r$,3952,ACTIVE,Surrogate & \latesttext{$\approx1$} & \latesttext{0.929} & \latesttext{0.975} & \latesttext{\textbf{0.930}} & \latesttex,f5896fd83e9c701d54625d9f060885205bd2df91b5dc1a0d4bab53b5c2a47431,surrogate_rho_0p954095,Mean $r$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho_0p954095;split=heldout,RECOMPUTED,0.9753240994120999,ratio,identity,ratio,half_up:3,0.975,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2013_ADOPTED,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-medianratio-direct_rho100-forward_2025,path_anchor,medianratio,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3973|tab:path_anchor_complementary|row=direct_rho100|col=Median $r$,3973,ACTIVE,Direct & 100 & \latesttext{\textbf{0.992}\textsuperscript{*}} & \latesttext{1.049} & \latesttext{\textbf{1.012}\textsupe,32a05af76b2f4f7ec2db8a4343cc418f7503e7aebba46017cabe2d510ff1d4c5,direct_rho100,Median $r$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho100;split=forward_2025,RECOMPUTED,0.9917583694750562,ratio,identity,ratio,half_up:3,0.992,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2013_ADOPTED,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-medianratio-direct_rho100-heldout,path_anchor,medianratio,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3945|tab:path_anchor_complementary|row=direct_rho100|col=Median $r$,3945,ACTIVE,Direct & 100 & \latesttext{\textbf{0.968}} & \latesttext{1.022} & \latesttext{\textbf{0.993}\textsuperscript{*}} & \late,fe0557667e14a827a2b17510982eb4834df626afbe66c4e9f87c5e61aedf4c15,direct_rho100,Median $r$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho100;split=heldout,RECOMPUTED,0.9675928306890242,ratio,identity,ratio,half_up:3,0.968,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2013_ADOPTED,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-medianratio-direct_rho_0p954095-forward_2025,path_anchor,medianratio,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3971|tab:path_anchor_complementary|row=direct_rho_0p954095|col=Median $r$,3971,ACTIVE,Direct & \latesttext{$\approx1$} & \latesttext{\textbf{0.957}} & \latesttext{1.019} & \latesttext{\textbf{0.954}} & \lat,e449c3c3c385f5f2bf30ea91e64397b64204ce6ab7ecb9e9b7c86987577d7806,direct_rho_0p954095,Median $r$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho_0p954095;split=forward_2025,RECOMPUTED,0.9573523263182272,ratio,identity,ratio,half_up:3,0.957,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2013_ADOPTED,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-medianratio-direct_rho_0p954095-heldout,path_anchor,medianratio,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3943|tab:path_anchor_complementary|row=direct_rho_0p954095|col=Median $r$,3943,ACTIVE,Direct & \latesttext{$\approx1$} & \latesttext{\textbf{0.936}} & \latesttext{\textbf{0.993}\textsuperscript{*}} & \lates,04d93cea93e5f10af5e94a421f2d387803be52c58ec67cc9e78e58583f10fbbd,direct_rho_0p954095,Median $r$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=direct_rho_0p954095;split=heldout,RECOMPUTED,0.9360594997777163,ratio,identity,ratio,half_up:3,0.936,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2013_ADOPTED,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-medianratio-surrogate_rho100-forward_2025,path_anchor,medianratio,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3982|tab:path_anchor_complementary|row=surrogate_rho100|col=Median $r$,3982,ACTIVE,Surrogate & 100 & \latesttext{0.948} & \latesttext{0.964} & \latesttext{\textbf{0.945}} & \latesttext{22.7\%} & \latestt,6bbd2be2f7d9fcd4ddfd242d9733bf5f997102ae2bd177aca7ffe7d3b3266438,surrogate_rho100,Median $r$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho100;split=forward_2025,RECOMPUTED,0.9476132843923124,ratio,identity,ratio,half_up:3,0.948,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2013_ADOPTED,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-medianratio-surrogate_rho100-heldout,path_anchor,medianratio,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3954|tab:path_anchor_complementary|row=surrogate_rho100|col=Median $r$,3954,ACTIVE,Surrogate & 100 & \latesttext{0.923} & \latesttext{0.937} & \latesttext{\textbf{0.928}} & \latesttext{23.5\%} & \latestt,1fe2edcc641e96f734a6e9c6e152f48464e4ffec0749bf092571c28135e6b7ab,surrogate_rho100,Median $r$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho100;split=heldout,RECOMPUTED,0.9225357447665429,ratio,identity,ratio,half_up:3,0.923,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2013_ADOPTED,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
N-pathcomp-medianratio-surrogate_rho_0p954095-forward_2025,path_anchor,medianratio,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,tab:path_anchor_complementary,L3980|tab:path_anchor_complementary|row=surrogate_rho_0p954095|col=Median $r$,3980,ACTIVE,Surrogate & \latesttext{$\approx1$} & \latesttext{0.950} & \latesttext{\textbf{1.003}\textsuperscript{*}} & \latesttext{,d43bcde126526a632cf8fd017bf4661e17c5238c0c04a036b6ae87fea72bf0aa,surrogate_rho_0p954095,Median $r$,analysis/p0_major_revision_validation/tables/frozen_artifact_reproduction.csv,csv,827253e9b1a229931b47dea285f3b1822b970caebac02ad2c956339b21d44ddf,P0_STAGE_1_5_G2,label=surrogate_rho_0p954095;split=forward_2025,RECOMPUTED,0.9496424188107003,ratio,identity,ratio,half_up:3,0.950,ATTAINED,C,PENALTY_ISOLATING,PRIMARY,NOT_APPLICABLE,IAAO_2013_ADOPTED,"Delta_NL and dCor are NOT in the frozen reproduction table, so those two columns of this table are unsupported at every positive-rho anchor."
